country_name,country_code,state_name,state_alpha,state_fips_code,marketing_id
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2020
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2019
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2018
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2020
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2019
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2018
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2020
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2019
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2018
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2020
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2019
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2018
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2020
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2019
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2018
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2020
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2019
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2018
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2020
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2019
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2018
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2020
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2019
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2018
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2020
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2019
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2018
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2020
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2019
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2018
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2020
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2019
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2018
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2020
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2019
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2018
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2020
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2019
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2018
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2020
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2019
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2018
UNITED STATES,9000,LOUISIANA,LA,22,MARKETING YEARLA2020
UNITED STATES,9000,LOUISIANA,LA,22,MARKETING YEARLA2019
UNITED STATES,9000,LOUISIANA,LA,22,MARKETING YEARLA2018
UNITED STATES,9000,MAINE,ME,23,MARKETING YEARME2020
UNITED STATES,9000,MAINE,ME,23,MARKETING YEARME2019
UNITED STATES,9000,MAINE,ME,23,MARKETING YEARME2018
UNITED STATES,9000,MICHIGAN,MI,26,MARKETING YEARMI2020
UNITED STATES,9000,MICHIGAN,MI,26,MARKETING YEARMI2019
UNITED STATES,9000,MICHIGAN,MI,26,MARKETING YEARMI2018
UNITED STATES,9000,MINNESOTA,MN,27,MARKETING YEARMN2020
UNITED STATES,9000,MINNESOTA,MN,27,MARKETING YEARMN2019
UNITED STATES,9000,MINNESOTA,MN,27,MARKETING YEARMN2018
UNITED STATES,9000,MISSISSIPPI,MS,28,MARKETING YEARMS2020
UNITED STATES,9000,MISSISSIPPI,MS,28,MARKETING YEARMS2019
UNITED STATES,9000,MISSISSIPPI,MS,28,MARKETING YEARMS2018
UNITED STATES,9000,MISSOURI,MO,29,MARKETING YEARMO2020
UNITED STATES,9000,MISSOURI,MO,29,MARKETING YEARMO2019
UNITED STATES,9000,MISSOURI,MO,29,MARKETING YEARMO2018
UNITED STATES,9000,MONTANA,MT,30,MARKETING YEARMT2020
UNITED STATES,9000,MONTANA,MT,30,MARKETING YEARMT2019
UNITED STATES,9000,MONTANA,MT,30,MARKETING YEARMT2018
UNITED STATES,9000,NEBRASKA,NE,31,MARKETING YEARNE2020
UNITED STATES,9000,NEBRASKA,NE,31,MARKETING YEARNE2019
UNITED STATES,9000,NEBRASKA,NE,31,MARKETING YEARNE2018
UNITED STATES,9000,NEW JERSEY,NJ,34,MARKETING YEARNJ2020
UNITED STATES,9000,NEW JERSEY,NJ,34,MARKETING YEARNJ2019
UNITED STATES,9000,NEW JERSEY,NJ,34,MARKETING YEARNJ2018
UNITED STATES,9000,NEW YORK,NY,36,MARKETING YEARNY2020
UNITED STATES,9000,NEW YORK,NY,36,MARKETING YEARNY2019
UNITED STATES,9000,NEW YORK,NY,36,MARKETING YEARNY2018
UNITED STATES,9000,NORTH CAROLINA,NC,37,MARKETING YEARNC2020
UNITED STATES,9000,NORTH CAROLINA,NC,37,MARKETING YEARNC2019
UNITED STATES,9000,NORTH CAROLINA,NC,37,MARKETING YEARNC2018
UNITED STATES,9000,NORTH DAKOTA,ND,38,MARKETING YEARND2020
UNITED STATES,9000,NORTH DAKOTA,ND,38,MARKETING YEARND2019
UNITED STATES,9000,NORTH DAKOTA,ND,38,MARKETING YEARND2018
UNITED STATES,9000,OHIO,OH,39,MARKETING YEAROH2020
UNITED STATES,9000,OHIO,OH,39,MARKETING YEAROH2019
UNITED STATES,9000,OHIO,OH,39,MARKETING YEAROH2018
UNITED STATES,9000,OREGON,OR,41,MARKETING YEAROR2020
UNITED STATES,9000,OREGON,OR,41,MARKETING YEAROR2019
UNITED STATES,9000,OREGON,OR,41,MARKETING YEAROR2018
UNITED STATES,9000,PENNSYLVANIA,PA,42,MARKETING YEARPA2020
UNITED STATES,9000,PENNSYLVANIA,PA,42,MARKETING YEARPA2019
UNITED STATES,9000,PENNSYLVANIA,PA,42,MARKETING YEARPA2018
UNITED STATES,9000,SOUTH CAROLINA,SC,45,MARKETING YEARSC2020
UNITED STATES,9000,SOUTH CAROLINA,SC,45,MARKETING YEARSC2019
UNITED STATES,9000,SOUTH CAROLINA,SC,45,MARKETING YEARSC2018
UNITED STATES,9000,SOUTH DAKOTA,SD,46,MARKETING YEARSD2020
UNITED STATES,9000,SOUTH DAKOTA,SD,46,MARKETING YEARSD2019
UNITED STATES,9000,SOUTH DAKOTA,SD,46,MARKETING YEARSD2018
UNITED STATES,9000,TENNESSEE,TN,47,MARKETING YEARTN2020
UNITED STATES,9000,TENNESSEE,TN,47,MARKETING YEARTN2019
UNITED STATES,9000,TENNESSEE,TN,47,MARKETING YEARTN2018
UNITED STATES,9000,TEXAS,TX,48,MARKETING YEARTX2020
UNITED STATES,9000,TEXAS,TX,48,MARKETING YEARTX2019
UNITED STATES,9000,TEXAS,TX,48,MARKETING YEARTX2018
UNITED STATES,9000,UTAH,UT,49,MARKETING YEARUT2020
UNITED STATES,9000,UTAH,UT,49,MARKETING YEARUT2019
UNITED STATES,9000,UTAH,UT,49,MARKETING YEARUT2018
UNITED STATES,9000,VERMONT,VT,50,MARKETING YEARVT2020
UNITED STATES,9000,VERMONT,VT,50,MARKETING YEARVT2019
UNITED STATES,9000,VERMONT,VT,50,MARKETING YEARVT2018
UNITED STATES,9000,VIRGINIA,VA,51,MARKETING YEARVA2020
UNITED STATES,9000,VIRGINIA,VA,51,MARKETING YEARVA2019
UNITED STATES,9000,VIRGINIA,VA,51,MARKETING YEARVA2018
UNITED STATES,9000,WASHINGTON,WA,53,MARKETING YEARWA2020
UNITED STATES,9000,WASHINGTON,WA,53,MARKETING YEARWA2019
UNITED STATES,9000,WASHINGTON,WA,53,MARKETING YEARWA2018
UNITED STATES,9000,WEST VIRGINIA,WV,54,MARKETING YEARWV2020
UNITED STATES,9000,WEST VIRGINIA,WV,54,MARKETING YEARWV2019
UNITED STATES,9000,WEST VIRGINIA,WV,54,MARKETING YEARWV2018
UNITED STATES,9000,WISCONSIN,WI,55,MARKETING YEARWI2020
UNITED STATES,9000,WISCONSIN,WI,55,MARKETING YEARWI2019
UNITED STATES,9000,WISCONSIN,WI,55,MARKETING YEARWI2018
UNITED STATES,9000,WYOMING,WY,56,MARKETING YEARWY2020
UNITED STATES,9000,WYOMING,WY,56,MARKETING YEARWY2019
UNITED STATES,9000,WYOMING,WY,56,MARKETING YEARWY2018
UNITED STATES,9000,OTHER STATES,OT,98,MARKETING YEAROT2020
UNITED STATES,9000,OTHER STATES,OT,98,MARKETING YEAROT2019
UNITED STATES,9000,OTHER STATES,OT,98,MARKETING YEAROT2018
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2017
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2016
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2015
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2014
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2013
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2012
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2011
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2010
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2009
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2008
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2007
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2006
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2005
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2004
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2003
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2002
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2001
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL2000
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1999
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1998
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1997
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1996
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1995
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1994
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1993
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1992
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1991
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1990
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1989
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1988
UNITED STATES,9000,ALABAMA,AL,01,MARKETING YEARAL1987
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2017
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2016
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2015
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2014
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2013
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2012
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2011
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2010
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2009
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2008
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2007
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2006
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2005
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2004
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2003
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2002
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2001
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ2000
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1999
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1998
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1997
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1996
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1995
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1994
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1993
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1992
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1991
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1990
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1989
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1988
UNITED STATES,9000,ARIZONA,AZ,04,MARKETING YEARAZ1987
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2017
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2016
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2015
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2014
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2013
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2012
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2011
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2010
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2009
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2008
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2007
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2006
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2005
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2004
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2003
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2002
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2001
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR2000
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1999
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1998
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1997
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1996
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1995
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1994
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1993
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1992
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1991
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1990
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1989
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1988
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1987
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2017
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2016
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2015
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2014
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2013
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2012
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2011
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2010
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2009
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2008
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2007
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2006
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2005
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2004
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2003
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2002
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2001
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2000
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1999
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1998
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1997
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1996
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1995
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1994
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1993
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1992
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1991
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1990
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1989
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1988
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1987
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2017
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2016
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2015
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2014
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2013
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2012
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2011
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2010
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2009
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2008
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2007
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2006
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2005
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2004
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2003
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2002
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2001
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2000
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1999
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1998
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1997
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1996
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1995
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1994
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1993
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1992
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1991
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1990
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1989
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1988
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1987
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1990
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1989
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1988
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1987
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1990
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1989
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1988
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1987
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2017
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2016
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2015
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2014
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2013
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2012
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2011
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2010
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2009
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2008
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2007
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2006
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2005
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2004
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2003
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2002
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2001
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2000
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1999
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1998
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1997
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1996
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1995
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1994
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1993
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1992
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1991
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1990
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1989
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1988
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1987
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2017
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2016
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2015
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2014
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2013
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2012
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2011
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2010
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2009
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2008
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2007
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2006
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2005
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2004
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2003
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2002
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2001
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2000
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1999
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1998
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1997
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1996
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1995
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1994
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1993
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1992
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1991
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1990
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1989
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1988
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1987
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2017
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2016
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2015
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2014
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2013
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2012
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2011
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2010
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2009
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2008
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2007
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2006
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2005
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2004
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2003
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2002
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2001
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2000
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1999
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1998
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1997
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1996
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1995
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1994
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1993
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1992
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1991
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1990
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1989
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1988
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1987
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2017
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2016
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2015
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2014
