survey_id,value,domain_desc,unit_desc,short_desc,statisticcat_desc,marketing_id
11311,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPAR2016
11312,3.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECAR2016
11313,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARAR2015
11314,9.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNAR2015
11315,1.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPAR2015
11316,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECAR2015
11317,4.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2020
11318,3.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2020
11319,5.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2019
11320,3.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2019
11321,5.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2019
11322,4.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2018
11323,5.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2018
11324,3.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2018
11325,7.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2018
11326,6.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2017
11327,3.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2017
11328,3.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2017
11329,6.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2017
11330,4.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2016
11331,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2016
11332,6.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2016
11333,3.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2016
11334,2.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2015
11335,3.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2015
11336,4.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2015
11337,7.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2015
11338,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2020
11339,2.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2020
11340,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2019
11341,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2019
11342,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2019
11343,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2018
11344,0.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2018
11345,4.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2018
11346,1.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2018
11347,0.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2017
11348,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2017
11349,1.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2017
11350,5.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2017
11351,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2016
11352,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2016
11353,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2016
11354,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2016
11355,5.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2015
11356,6.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2015
11357,2.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2015
11358,1.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2015
11359,3.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2020
11360,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2020
11361,1.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2019
11362,0.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2019
11363,1.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2019
11364,3.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2018
11365,0.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2018
11366,1.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2018
11367,2.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2018
11368,5.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2017
11369,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2017
11370,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2017
11371,1.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2017
11372,1.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2016
11373,1.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2016
11374,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2016
11375,3.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2016
11376,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2015
11377,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2015
11378,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2015
11379,2.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2015
11380,10.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2020
11381,7.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNFL2020
11382,5.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2019
11383,10.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPFL2019
11384,4.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECFL2019
11385,16.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2018
