survey_id,value,domain_desc,unit_desc,short_desc,statisticcat_desc,marketing_id
8408,2.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNAR2017
8409,9.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPAR2017
8410,24.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECAR2017
8411,1.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARAR2016
8412,3.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNAR2016
8413,2.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPAR2016
8414,1.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECAR2016
8415,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARAR2015
8416,27.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNAR2015
8417,1.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPAR2015
8418,8.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECAR2015
8419,5.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2020
8420,7.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2020
8421,8.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2019
8422,11.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2019
8423,8.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2019
8424,8.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2018
8425,9.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2018
8426,12.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2018
8427,9.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2018
8428,6.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2017
8429,4.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2017
8430,10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2017
8431,17.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2017
8432,8.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2016
8433,15.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2016
8434,10.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2016
8435,9.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2016
8436,6.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCA2015
8437,14.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCA2015
8438,15.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCA2015
8439,10.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCA2015
8440,10.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2020
8441,0.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2020
8442,2.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2019
8443,9.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2019
8444,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2019
8445,13.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2018
8446,4.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2018
8447,8.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2018
8448,6.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2018
8449,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2017
8450,4.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2017
8451,7.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2017
8452,15.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2017
8453,2.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2016
8454,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2016
8455,10.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2016
8456,13.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2016
8457,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCO2015
8458,3.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCO2015
8459,3.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCO2015
8460,8.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCO2015
8461,2.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2020
8462,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2020
8463,3.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2019
8464,3.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2019
8465,1.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2019
8466,7.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2018
8467,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2018
8468,2.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2018
8469,4.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2018
8470,6.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2017
8471,1.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2017
8472,13.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2017
8473,1.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2017
8474,7.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2016
8475,4.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2016
8476,5.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2016
8477,5.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2016
8478,21.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARCT2015
8479,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNCT2015
8480,7.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPCT2015
8481,3.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECCT2015
8482,8.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2020
8483,5.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNFL2020
8484,7.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2019
8485,11.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPFL2019
8486,7.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECFL2019
8487,5.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARFL2018
8488,10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNFL2018
8489,14.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPFL2018
8490,8.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECFL2018
